Sector,Piscina,Corrida,Estadio,Parametro,Promedio,%Supervivencia
Sala 11,L1101,0048C,Nauplio 5,Oxigeno,5.36,100.00
Sala 11,L1102,0048C,Nauplio 5,Oxigeno,5.42,100.00
Sala 11,L1103,0048C,Nauplio 5,Oxigeno,5.45,100.00
Sala 11,L1104,0048C,Nauplio 5,Oxigeno,5.42,100.00
Sala 11,L1105,0048C,Nauplio 5,Oxigeno,5.44,100.00
Sala 11,L1106,0048C,Nauplio 5,Oxigeno,5.50,100.00
Sala 11,L1107,0048C,Nauplio 5,Oxigeno,5.41,100.00
Sala 11,L1108,0048C,Nauplio 5,Oxigeno,5.49,100.00
Sala 11,L1109,0048C,Nauplio 5,Oxigeno,5.33,100.00
Sala 11,L1110,0048C,Nauplio 5,Oxigeno,5.32,100.00
Sala 11,L1111,0048C,Nauplio 5,Oxigeno,5.32,100.00
Sala 11,L1112,0048C,Nauplio 5,Oxigeno,5.53,100.00
Sala 11,L1113,0048C,Nauplio 5,Oxigeno,5.35,100.00
Sala 11,L1114,0048C,Nauplio 5,Oxigeno,5.39,100.00
Sala 08,L0801,0049C,Nauplio 5,Oxigeno,4.87,100.00
Sala 08,L0802,0049C,Nauplio 5,Oxigeno,4.95,100.00
Sala 08,L0803,0049C,Nauplio 5,Oxigeno,5.00,100.00
Sala 08,L0804,0049C,Nauplio 5,Oxigeno,5.08,100.00
Sala 08,L0805,0049C,Nauplio 5,Oxigeno,5.02,100.00
Sala 08,L0806,0049C,Nauplio 5,Oxigeno,5.04,100.00
Sala 08,L0807,0049C,Nauplio 5,Oxigeno,5.01,100.00
Sala 09,L0901,0049C,Nauplio 5,Oxigeno,5.82,100.00
Sala 09,L0902,0049C,Nauplio 5,Oxigeno,5.74,100.00
Sala 09,L0903,0049C,Nauplio 5,Oxigeno,5.70,100.00
Sala 09,L0904,0049C,Nauplio 5,Oxigeno,5.82,100.00
Sala 09,L0905,0049C,Nauplio 5,Oxigeno,5.88,100.00
Sala 09,L0906,0049C,Nauplio 5,Oxigeno,5.88,100.00
Sala 09,L0907,0049C,Nauplio 5,Oxigeno,5.89,100.00
Sala 09,L0908,0049C,Nauplio 5,Oxigeno,5.89,100.00
Sala 09,L0909,0049C,Nauplio 5,Oxigeno,5.89,100.00
Sala 09,L0910,0049C,Nauplio 5,Oxigeno,5.88,100.00
Sala 09,L0911,0049C,Nauplio 5,Oxigeno,5.88,100.00
Sala 09,L0912,0049C,Nauplio 5,Oxigeno,5.88,100.00
Sala 09,L0913,0049C,Nauplio 5,Oxigeno,5.89,100.00
Sala 09,L0914,0049C,Nauplio 5,Oxigeno,5.89,100.00
Sala 10,L1001,0049C,Nauplio 5,Oxigeno,5.41,100.00
Sala 10,L1002,0049C,Nauplio 5,Oxigeno,5.42,100.00
Sala 10,L1003,0049C,Nauplio 5,Oxigeno,5.46,100.00
Sala 10,L1004,0049C,Nauplio 5,Oxigeno,5.48,100.00
Sala 10,L1005,0049C,Nauplio 5,Oxigeno,5.47,100.00
Sala 10,L1006,0049C,Nauplio 5,Oxigeno,5.49,100.00
Sala 10,L1007,0049C,Nauplio 5,Oxigeno,5.46,100.00
Sala 10,L1008,0049C,Nauplio 5,Oxigeno,5.47,100.00
Sala 10,L1009,0049C,Nauplio 5,Oxigeno,5.47,100.00
Sala 11,L1101,0049C,Nauplio 5,Oxigeno,4.99,100.00
Sala 11,L1102,0049C,Nauplio 5,Oxigeno,5.01,100.00
Sala 11,L1103,0049C,Nauplio 5,Oxigeno,5.01,100.00
Sala 11,L1104,0049C,Nauplio 5,Oxigeno,5.01,100.00
Sala 11,L1105,0049C,Nauplio 5,Oxigeno,5.02,100.00
Sala 11,L1106,0049C,Nauplio 5,Oxigeno,5.01,100.00
Sala 11,L1107,0049C,Nauplio 5,Oxigeno,5.40,100.00
Sala 11,L1108,0049C,Nauplio 5,Oxigeno,5.28,100.00
Sala 11,L1109,0049C,Nauplio 5,Oxigeno,5.33,100.00
Sala 11,L1111,0049C,Nauplio 5,Oxigeno,5.39,100.00
Sala 11,L1112,0049C,Nauplio 5,Oxigeno,5.38,100.00
Sala 11,L1113,0049C,Nauplio 5,Oxigeno,5.28,100.00
Sala 11,L1114,0049C,Nauplio 5,Oxigeno,5.23,100.00
Sala 03,L0301,0050C,Nauplio 5,Oxigeno,5.26,100.00
Sala 03,L0302,0050C,Nauplio 5,Oxigeno,5.26,100.00
Sala 03,L0303,0050C,Nauplio 5,Oxigeno,5.28,100.00
Sala 03,L0304,0050C,Nauplio 5,Oxigeno,5.35,100.00
Sala 03,L0305,0050C,Nauplio 5,Oxigeno,5.30,100.00
Sala 03,L0306,0050C,Nauplio 5,Oxigeno,5.31,100.00
Sala 06,L0601,0050C,Nauplio 5,Oxigeno,5.20,100.00
Sala 06,L0602,0050C,Nauplio 5,Oxigeno,5.20,100.00
Sala 06,L0603,0050C,Nauplio 5,Oxigeno,5.27,100.00
Sala 06,L0604,0050C,Nauplio 5,Oxigeno,5.25,100.00
Sala 06,L0605,0050C,Nauplio 5,Oxigeno,5.23,100.00
Sala 06,L0606,0050C,Nauplio 5,Oxigeno,5.24,100.00
Sala 06,L0607,0050C,Nauplio 5,Oxigeno,5.28,100.00
Sala 08,L0801,0050C,Nauplio 5,Oxigeno,5.03,100.00
Sala 08,L0802,0050C,Nauplio 5,Oxigeno,5.10,100.00
Sala 08,L0803,0050C,Nauplio 5,Oxigeno,5.02,100.00
Sala 09,L0901,0050C,Nauplio 5,Oxigeno,5.15,100.00
Sala 09,L0902,0050C,Nauplio 5,Oxigeno,5.17,100.00
Sala 09,L0903,0050C,Nauplio 5,Oxigeno,5.14,100.00
Sala 09,L0904,0050C,Nauplio 5,Oxigeno,5.13,100.00
Sala 09,L0905,0050C,Nauplio 5,Oxigeno,5.15,100.00
Sala 09,L0906,0050C,Nauplio 5,Oxigeno,5.17,100.00
Sala 09,L0907,0050C,Nauplio 5,Oxigeno,5.15,100.00
Sala 09,L0908,0050C,Nauplio 5,Oxigeno,5.00,100.00
Sala 09,L0909,0050C,Nauplio 5,Oxigeno,5.12,100.00
Sala 09,L0910,0050C,Nauplio 5,Oxigeno,5.04,100.00
Sala 09,L0911,0050C,Nauplio 5,Oxigeno,5.05,100.00
Sala 09,L0912,0050C,Nauplio 5,Oxigeno,5.03,100.00
Sala 09,L0913,0050C,Nauplio 5,Oxigeno,5.08,100.00
Sala 09,L0914,0050C,Nauplio 5,Oxigeno,5.00,100.00
Sala 11,L1101,0050C,Nauplio 5,Oxigeno,5.25,100.00
Sala 11,L1102,0050C,Nauplio 5,Oxigeno,5.28,100.00
Sala 11,L1103,0050C,Nauplio 5,Oxigeno,5.28,100.00
Sala 11,L1104,0050C,Nauplio 5,Oxigeno,5.23,100.00
Sala 11,L1105,0050C,Nauplio 5,Oxigeno,5.28,100.00
Sala 11,L1106,0050C,Nauplio 5,Oxigeno,5.29,100.00
Sala 11,L1107,0050C,Nauplio 5,Oxigeno,5.15,100.00
Sala 11,L1108,0050C,Nauplio 5,Oxigeno,5.22,100.00
Sala 11,L1109,0050C,Nauplio 5,Oxigeno,5.12,100.00
Sala 11,L1110,0050C,Nauplio 5,Oxigeno,5.22,100.00
Sala 11,L1111,0050C,Nauplio 5,Oxigeno,5.08,100.00
Sala 11,L1112,0050C,Nauplio 5,Oxigeno,5.11,100.00
Sala 11,L1114,0050C,Nauplio 5,Oxigeno,5.22,100.00
Sala 06,L0601,0051C,Nauplio 5,Oxigeno,5.66,100.00
Sala 06,L0602,0051C,Nauplio 5,Oxigeno,5.64,100.00
Sala 06,L0603,0051C,Nauplio 5,Oxigeno,5.68,100.00
Sala 06,L0604,0051C,Nauplio 5,Oxigeno,5.71,100.00
Sala 06,L0605,0051C,Nauplio 5,Oxigeno,5.70,100.00
Sala 08,L0801,0051C,Nauplio 5,Oxigeno,4.70,100.00
Sala 08,L0802,0051C,Nauplio 5,Oxigeno,4.68,100.00
Sala 08,L0803,0051C,Nauplio 5,Oxigeno,4.71,100.00
Sala 08,L0804,0051C,Nauplio 5,Oxigeno,4.68,100.00
Sala 08,L0805,0051C,Nauplio 5,Oxigeno,4.74,100.00
Sala 08,L0806,0051C,Nauplio 5,Oxigeno,4.74,100.00
Sala 11,L1101,0051C,Nauplio 5,Oxigeno,5.56,100.00
Sala 11,L1102,0051C,Nauplio 5,Oxigeno,5.57,100.00
Sala 11,L1103,0051C,Nauplio 5,Oxigeno,5.53,100.00
Sala 11,L1104,0051C,Nauplio 5,Oxigeno,5.54,100.00
Sala 11,L1105,0051C,Nauplio 5,Oxigeno,5.54,100.00
Sala 11,L1106,0051C,Nauplio 5,Oxigeno,5.53,100.00
Sala 11,L1107,0051C,Nauplio 5,Oxigeno,5.61,100.00
Sala 11,L1108,0051C,Nauplio 5,Oxigeno,5.35,100.00
Sala 11,L1109,0051C,Nauplio 5,Oxigeno,5.31,100.00
Sala 11,L1110,0051C,Nauplio 5,Oxigeno,5.37,100.00
Sala 11,L1111,0051C,Nauplio 5,Oxigeno,5.34,100.00
Sala 11,L1112,0051C,Nauplio 5,Oxigeno,5.18,100.00
Sala 11,L1113,0051C,Nauplio 5,Oxigeno,5.34,100.00
Sala 11,L1114,0051C,Nauplio 5,Oxigeno,5.33,100.00
Sala 02,L0206,0052C,Nauplio 5,Oxigeno,5.42,100.00
Sala 02,L0207,0052C,Nauplio 5,Oxigeno,5.44,100.00
Sala 06,L0601,0052C,Nauplio 5,Oxigeno,5.67,100.00
Sala 06,L0602,0052C,Nauplio 5,Oxigeno,5.67,100.00
Sala 06,L0603,0052C,Nauplio 5,Oxigeno,5.69,100.00
Sala 06,L0604,0052C,Nauplio 5,Oxigeno,5.72,100.00
Sala 06,L0605,0052C,Nauplio 5,Oxigeno,5.73,100.00
Sala 06,L0606,0052C,Nauplio 5,Oxigeno,5.73,100.00
Sala 06,L0607,0052C,Nauplio 5,Oxigeno,5.67,100.00
Sala 09,L0901,0052C,Nauplio 5,Oxigeno,4.69,100.00
Sala 09,L0902,0052C,Nauplio 5,Oxigeno,4.79,100.00
Sala 09,L0903,0052C,Nauplio 5,Oxigeno,4.81,100.00
Sala 09,L0904,0052C,Nauplio 5,Oxigeno,4.87,100.00
Sala 09,L0905,0052C,Nauplio 5,Oxigeno,4.83,100.00
Sala 09,L0906,0052C,Nauplio 5,Oxigeno,4.86,100.00
Sala 09,L0907,0052C,Nauplio 5,Oxigeno,4.75,100.00
Sala 09,L0908,0052C,Nauplio 5,Oxigeno,4.87,100.00
Sala 09,L0909,0052C,Nauplio 5,Oxigeno,4.78,100.00
Sala 09,L0910,0052C,Nauplio 5,Oxigeno,4.75,100.00
Sala 09,L0911,0052C,Nauplio 5,Oxigeno,4.81,100.00
Sala 09,L0912,0052C,Nauplio 5,Oxigeno,4.83,100.00
Sala 09,L0913,0052C,Nauplio 5,Oxigeno,4.81,100.00
Sala 09,L0914,0052C,Nauplio 5,Oxigeno,4.76,100.00
Sala 04,L0401,0030C,Zoea 1,Oxigeno,5.55,86.86
Sala 04,L0402,0030C,Zoea 1,Oxigeno,5.56,80.00
Sala 04,L0403,0030C,Zoea 1,Oxigeno,5.59,80.00
Sala 04,L0404,0030C,Zoea 1,Oxigeno,5.61,86.86
Sala 04,L0405,0030C,Zoea 1,Oxigeno,5.55,92.27
Sala 04,L0406,0030C,Zoea 1,Oxigeno,5.52,79.09
Sala 04,L0407,0030C,Zoea 1,Oxigeno,5.54,95.22
Sala 04,L0408,0030C,Zoea 1,Oxigeno,5.54,80.07
Sala 04,L0409,0030C,Zoea 1,Oxigeno,5.58,95.22
Sala 04,L0410,0030C,Zoea 1,Oxigeno,5.56,82.24
Sala 05,L0501,0030C,Zoea 1,Oxigeno,5.31,71.64
Sala 05,L0502,0030C,Zoea 1,Oxigeno,5.32,74.63
Sala 05,L0503,0030C,Zoea 1,Oxigeno,5.33,74.63
Sala 05,L0504,0030C,Zoea 1,Oxigeno,5.30,76.12
Sala 05,L0505,0030C,Zoea 1,Oxigeno,5.26,72.73
Sala 05,L0506,0030C,Zoea 1,Oxigeno,5.27,75.76
Sala 05,L0507,0030C,Zoea 1,Oxigeno,5.29,77.61
Sala 05,L0508,0030C,Zoea 1,Oxigeno,5.31,74.63
Sala 05,L0509,0030C,Zoea 1,Oxigeno,5.33,71.64
Sala 05,L0510,0030C,Zoea 1,Oxigeno,5.32,82.09
Sala 06,L0613,0051C,Zoea 1,Oxigeno,5.31,71.79
Sala 06,L0614,0051C,Zoea 1,Oxigeno,5.30,71.79
Sala 06,L0613,0052C,Zoea 1,Oxigeno,5.40,73.24
Sala 06,L0614,0052C,Zoea 1,Oxigeno,5.40,70.42
Sala 05,L0501,0030C,Zoea 2,Oxigeno,5.33,76.12
Sala 05,L0502,0030C,Zoea 2,Oxigeno,5.30,83.58
Sala 05,L0503,0030C,Zoea 2,Oxigeno,5.30,71.64
Sala 05,L0504,0030C,Zoea 2,Oxigeno,5.31,80.60
Sala 05,L0505,0030C,Zoea 2,Oxigeno,5.29,68.18
Sala 05,L0506,0030C,Zoea 2,Oxigeno,5.25,72.73
Sala 05,L0507,0030C,Zoea 2,Oxigeno,5.25,77.61
Sala 05,L0508,0030C,Zoea 2,Oxigeno,5.26,71.64
Sala 05,L0509,0030C,Zoea 2,Oxigeno,5.28,71.64
Sala 05,L0510,0030C,Zoea 2,Oxigeno,5.29,73.13
Sala 06,L0613,0051C,Zoea 2,Oxigeno,5.56,60.26
Sala 06,L0614,0051C,Zoea 2,Oxigeno,5.56,58.97
Sala 06,L0613,0052C,Zoea 2,Oxigeno,5.23,67.61
Sala 06,L0614,0052C,Zoea 2,Oxigeno,5.23,67.61
Sala 04,L0401,0030C,Zoea 3,Oxigeno,5.52,71.43
Sala 04,L0402,0030C,Zoea 3,Oxigeno,5.55,65.71
Sala 04,L0403,0030C,Zoea 3,Oxigeno,5.54,61.43
Sala 04,L0404,0030C,Zoea 3,Oxigeno,5.52,71.43
Sala 04,L0405,0030C,Zoea 3,Oxigeno,5.42,75.76
Sala 04,L0406,0030C,Zoea 3,Oxigeno,5.53,75.76
Sala 04,L0407,0030C,Zoea 3,Oxigeno,5.55,76.12
Sala 04,L0408,0030C,Zoea 3,Oxigeno,5.61,73.13
Sala 04,L0409,0030C,Zoea 3,Oxigeno,5.46,74.63
Sala 04,L0410,0030C,Zoea 3,Oxigeno,5.48,73.13
Sala 05,L0501,0030C,Zoea 3,Oxigeno,5.28,68.66
Sala 05,L0502,0030C,Zoea 3,Oxigeno,5.32,76.12
Sala 05,L0503,0030C,Zoea 3,Oxigeno,5.27,61.19
Sala 05,L0504,0030C,Zoea 3,Oxigeno,5.33,73.13
Sala 05,L0505,0030C,Zoea 3,Oxigeno,5.32,60.61
Sala 05,L0506,0030C,Zoea 3,Oxigeno,5.29,66.67
Sala 05,L0507,0030C,Zoea 3,Oxigeno,5.29,71.64
Sala 05,L0508,0030C,Zoea 3,Oxigeno,5.36,65.67
Sala 05,L0509,0030C,Zoea 3,Oxigeno,5.26,65.67
Sala 05,L0510,0030C,Zoea 3,Oxigeno,5.31,68.66
Sala 06,L0613,0051C,Zoea 3,Oxigeno,5.19,51.28
Sala 06,L0614,0051C,Zoea 3,Oxigeno,5.14,51.28
Sala 06,L0613,0052C,Zoea 3,Oxigeno,5.21,60.56
Sala 06,L0614,0052C,Zoea 3,Oxigeno,5.19,60.56
Sala 04,L0404,0030C,Mysis 1,Oxigeno,5.17,64.29
Sala 04,L0405,0030C,Mysis 1,Oxigeno,5.22,63.64
Sala 04,L0406,0030C,Mysis 1,Oxigeno,5.16,63.64
Sala 04,L0407,0030C,Mysis 1,Oxigeno,5.19,64.18
Sala 04,L0408,0030C,Mysis 1,Oxigeno,5.19,62.69
Sala 04,L0409,0030C,Mysis 1,Oxigeno,5.19,64.18
Sala 04,L0410,0030C,Mysis 1,Oxigeno,5.18,62.69
Sala 05,L0501,0030C,Mysis 1,Oxigeno,5.03,55.22
Sala 05,L0502,0030C,Mysis 1,Oxigeno,4.93,61.19
Sala 05,L0503,0030C,Mysis 1,Oxigeno,4.86,49.25
Sala 05,L0504,0030C,Mysis 1,Oxigeno,4.93,59.70
Sala 05,L0505,0030C,Mysis 1,Oxigeno,5.03,53.03
Sala 05,L0506,0030C,Mysis 1,Oxigeno,4.95,54.55
Sala 05,L0507,0030C,Mysis 1,Oxigeno,4.91,59.70
Sala 05,L0508,0030C,Mysis 1,Oxigeno,5.08,53.73
Sala 05,L0509,0030C,Mysis 1,Oxigeno,4.98,53.73
Sala 05,L0510,0030C,Mysis 1,Oxigeno,4.83,56.72
